name,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage_km_per_ltr,engine,max_power_bhp,seats,brand,car_age,brand_category,km_per_year,price_per_km,power_to_engine_ratio
Mahindra KUV 100 D75 K8 Dual Tone,690000,40000.0,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra,7,Non-Luxury,5714.285714285715,17.25,0.0642737896494157
Maruti Swift Dzire ZDi,375000,70000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,12,Non-Luxury,5833.333333333333,5.357142857142857,0.059214743589743594
Ford Figo 1.2P Sports Edition MT,620000,50000.0,Petrol,Individual,Manual,First Owner,18.12,1196.0,86.8,5.0,Ford,7,Non-Luxury,7142.857142857143,12.4,0.0725752508361204
Hyundai Santro Xing GL Plus LPG,300000,85000.0,LPG,Individual,Manual,First Owner,13.45,1086.0,62.1,5.0,Hyundai,9,Non-Luxury,9444.444444444445,3.5294117647058822,0.057182320441988954
Maruti Eeco 7 Seater Standard BSIV,370000,58000.0,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,Maruti,8,Non-Luxury,7250.0,6.379310344827586,0.061036789297658864
Mahindra Thar 4X4,770000,85000.0,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,7.0,Mahindra,11,Non-Luxury,7727.272727272727,9.058823529411764,0.042033626901521216
Hyundai Xcent 1.2 Kappa S Option,500000,65000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,81.86,5.0,Hyundai,10,Non-Luxury,6500.0,7.6923076923076925,0.0683876357560568
Mahindra KUV 100 mFALCON D75 K2,450000,120000.0,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra,7,Non-Luxury,17142.85714285714,3.75,0.0642737896494157
Hyundai Santro Xing GL Plus,195000,50000.0,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,Hyundai,11,Non-Luxury,4545.454545454545,3.9,0.057182320441988954
Maruti Wagon R AMT VXI Option,472000,30000.0,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,Maruti,6,Non-Luxury,5000.0,15.733333333333333,0.06713426853707415
Maruti Alto K10 VXI,250000,58000.0,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0,Maruti,10,Non-Luxury,5800.0,4.310344827586207,0.06718436873747495
Chevrolet Beat Diesel,165000,70000.0,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5.0,Chevrolet,13,Non-Luxury,5384.615384615385,2.357142857142857,0.06153846153846154
Tata Zest Quadrajet 1.3 XT,525000,110000.0,Diesel,Individual,Manual,Second Owner,20.65,1248.0,88.7,5.0,Tata,6,Non-Luxury,18333.333333333332,4.7727272727272725,0.07107371794871795
Maruti Wagon R LXI,145000,65000.0,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,Maruti,21,Non-Luxury,3095.2380952380954,2.230769230769231,0.06723446893787574
Tata Indica Vista Quadrajet 90 VX,325000,100000.0,Diesel,Individual,Manual,First Owner,22.3,1248.0,88.8,5.0,Tata,11,Non-Luxury,9090.90909090909,3.25,0.07115384615384615
Mahindra Bolero Power Plus ZLX,660000,60000.0,Diesel,Individual,Manual,Second Owner,16.5,1493.0,70.0,7.0,Mahindra,7,Non-Luxury,8571.42857142857,11.0,0.04688546550569324
Ford Classic 1.4 Duratorq CLXI,310000,90000.0,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,5.0,Ford,10,Non-Luxury,9000.0,3.4444444444444446,0.04789135096497498
Mahindra Bolero SLX 4WD BSIII,250000,200000.0,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,Mahindra,16,Non-Luxury,12500.0,1.25,0.02497027348394768
Ford Classic 1.4 Duratorq CLXI,330000,100000.0,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,5.0,Ford,10,Non-Luxury,10000.0,3.3,0.04789135096497498
Ford Figo Diesel Titanium,250000,80000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,12,Non-Luxury,6666.666666666667,3.125,0.04860614724803431
Mahindra NuvoSport N8 AMT,650000,60000.0,Diesel,Individual,Automatic,First Owner,17.45,1493.0,100.0,7.0,Mahindra,7,Non-Luxury,8571.42857142857,10.833333333333334,0.06697923643670463
Maruti Alto K10 VXI,305000,40000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,8,Non-Luxury,5000.0,7.625,0.06718436873747495
Maruti Ciaz VDi Plus,600000,50000.0,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,5.0,Maruti,9,Non-Luxury,5555.555555555556,12.0,0.07091346153846154
Maruti Wagon R LXI Optional,280000,110000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,9,Non-Luxury,12222.222222222223,2.5454545454545454,0.06717434869739479
Tata Indigo CR4,153000,50000.0,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,5.0,Tata,13,Non-Luxury,3846.153846153846,3.06,0.050143266475644696
Mahindra TUV 300 mHAWK100 T8,700000,30000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra,6,Non-Luxury,5000.0,23.333333333333332,0.06697923643670463
Renault KWID RXL,325000,40000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,7,Non-Luxury,5714.285714285715,8.125,0.06670838548185232
Maruti 800 AC,155000,70000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,18,Non-Luxury,3888.8888888888887,2.2142857142857144,0.04648241206030151
Maruti Alto K10 2010-2014 VXI,235000,80000.0,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,Maruti,12,Non-Luxury,6666.666666666667,2.9375,0.06723446893787574
Tata Indica DLS,60000,100000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1396.0,88.73,5.0,Tata,19,Non-Luxury,5263.1578947368425,0.6,0.06356017191977077
Maruti Swift VXI Optional,500000,15000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,8,Non-Luxury,1875.0,33.333333333333336,0.0683375104427736
Mahindra Bolero DI,120000,150000.0,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,20,Non-Luxury,7500.0,0.8,0.02497027348394768
Maruti Estilo LXI,155000,63000.0,Petrol,Individual,Manual,Third Owner,18.9,1197.0,81.83,5.0,Maruti,15,Non-Luxury,4200.0,2.4603174603174605,0.06836257309941521
Skoda Rapid 1.5 TDI AT Style Plus,675000,88000.0,Diesel,Dealer,Automatic,First Owner,21.66,1498.0,103.52,5.0,Skoda,8,Non-Luxury,11000.0,7.670454545454546,0.06910547396528705
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,950000,80000.0,Diesel,Dealer,Manual,First Owner,12.99,2494.0,100.6,7.0,Toyota,10,Non-Luxury,8000.0,11.875,0.04033680834001604
Mahindra XUV500 W5 BSIV,1051000,59865.0,Diesel,Dealer,Manual,First Owner,15.1,2179.0,152.87,7.0,Mahindra,6,Non-Luxury,9977.5,17.556168044767393,0.07015603487838458
Volkswagen Polo 2015-2019 GT 1.5 TDI,591000,60000.0,Diesel,Dealer,Manual,First Owner,21.49,1498.0,108.5,5.0,Volkswagen,8,Non-Luxury,7500.0,9.85,0.07242990654205607
Hyundai i20 Asta 1.4 CRDi,585000,72000.0,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,9,Non-Luxury,8000.0,8.125,0.06356017191977077
Honda City i-VTEC CVT ZX,1025000,68140.0,Petrol,Dealer,Automatic,First Owner,18.0,1497.0,117.6,5.0,Honda,7,Non-Luxury,9734.285714285714,15.04255943645436,0.0785571142284569
Maruti Swift VDI,450000,53190.0,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,10,Non-Luxury,5319.0,8.460236886632826,0.05929487179487179
Hyundai i20 2015-2017 Sportz 1.4 CRDi,484999,70100.0,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,10,Non-Luxury,7010.0,6.91867332382311,0.06356017191977077
Honda Jazz 1.5 S i DTEC,650000,47725.0,Diesel,Dealer,Manual,First Owner,27.3,1498.0,98.6,5.0,Honda,6,Non-Luxury,7954.166666666667,13.61969617600838,0.06582109479305741
Maruti Swift Dzire VDI,434999,70195.0,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.02,5.0,Maruti,10,Non-Luxury,7019.5,6.1970083339269175,0.05931089743589743
Ford Figo Diesel EXI,195000,77395.0,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,13,Non-Luxury,5953.461538461538,2.519542606111506,0.04860614724803431
Mahindra Marazzo M2 8Str BSIV,1000000,17000.0,Diesel,Dealer,Manual,First Owner,17.3,1497.0,121.0,8.0,Mahindra,5,Non-Luxury,3400.0,58.8235294117647,0.08082832331329326
Hyundai Elantra CRDi SX Option AT,650000,64000.0,Diesel,Dealer,Automatic,First Owner,14.62,1498.0,113.42,5.0,Hyundai,11,Non-Luxury,5818.181818181818,10.15625,0.07571428571428572
Chevrolet Beat Diesel LS,190000,74321.0,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.3,5.0,Chevrolet,10,Non-Luxury,7432.1,2.5564779806514983,0.060149572649572644
Maruti Swift Dzire ZDI,409999,80235.0,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.02,5.0,Maruti,11,Non-Luxury,7294.090909090909,5.109976942730729,0.05931089743589743
Hyundai Creta 1.6 CRDi AT SX Plus,1050000,77150.0,Diesel,Dealer,Automatic,First Owner,17.01,1582.0,126.2,5.0,Hyundai,8,Non-Luxury,9643.75,13.609850939727803,0.0797724399494311
Volkswagen Vento 1.5 TDI Highline Plus AT,651000,69000.0,Diesel,Dealer,Automatic,First Owner,22.15,1498.0,108.6,5.0,Volkswagen,9,Non-Luxury,7666.666666666667,9.434782608695652,0.07249666221628838
Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,650000,57000.0,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,5.0,Maruti,9,Non-Luxury,6333.333333333333,11.403508771929825,0.07091346153846154
Skoda Rapid 1.5 TDI Ambition Plus,750000,89000.0,Diesel,Dealer,Manual,First Owner,21.14,1498.0,103.6,5.0,Skoda,7,Non-Luxury,12714.285714285714,8.426966292134832,0.0691588785046729
Volkswagen Passat Highline DSG S (Spl. Edition),799000,61100.0,Diesel,Dealer,Automatic,First Owner,14.3,1968.0,140.0,5.0,Volkswagen,12,Non-Luxury,5091.666666666667,13.076923076923077,0.07113821138211382
Skoda Octavia Ambiente 1.9 TDI,355000,116000.0,Diesel,Individual,Manual,First Owner,18.7,1896.0,66.0,5.0,Skoda,14,Non-Luxury,8285.714285714286,3.060344827586207,0.03481012658227848
Hyundai Verna 1.6 CRDi S Option,600000,80000.0,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.32,5.0,Hyundai,9,Non-Luxury,8888.888888888889,7.5,0.07984829329962073
Maruti Swift VDI,685000,26000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,6,Non-Luxury,4333.333333333333,26.346153846153847,0.05929487179487179
Maruti Swift LDI,509999,100000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,6,Non-Luxury,16666.666666666668,5.09999,0.05929487179487179
Maruti Alto Green LXi (CNG),150000,82300.0,CNG,Individual,Manual,Second Owner,26.83,796.0,38.4,5.0,Maruti,12,Non-Luxury,6858.333333333333,1.8226002430133657,0.04824120603015075
Maruti Swift Dzire Vdi BSIV,650000,82050.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,7,Non-Luxury,11721.42857142857,7.921998781230957,0.059214743589743594
Toyota Etios VD,400000,74500.0,Diesel,Individual,Manual,First Owner,20.0,2494.0,102.0,7.0,Toyota,12,Non-Luxury,6208.333333333333,5.369127516778524,0.0408981555733761
Mahindra XUV500 W8 4WD,675000,120000.0,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,Mahindra,12,Non-Luxury,10000.0,5.625,0.06424965580541533
Renault KWID AMT,319000,30000.0,Petrol,Individual,Automatic,First Owner,24.04,999.0,67.0,5.0,Renault,6,Non-Luxury,5000.0,10.633333333333333,0.06706706706706707
Honda Amaze S Petrol BSIV,640000,6000.0,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0,Honda,5,Non-Luxury,1200.0,106.66666666666667,0.07402835696413679
Hyundai i20 1.2 Asta,650000,30000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,7,Non-Luxury,4285.714285714285,21.666666666666668,0.06836257309941521
Maruti Ertiga VDI,650000,70000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti,9,Non-Luxury,7777.777777777777,9.285714285714286,0.07112179487179487
Maruti Alto Green LXi (CNG),155000,70000.0,CNG,Individual,Manual,Second Owner,26.83,796.0,38.4,5.0,Maruti,14,Non-Luxury,5000.0,2.2142857142857144,0.04824120603015075
Maruti Swift Ldi BSIII,175000,120000.0,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5.0,Maruti,16,Non-Luxury,7500.0,1.4583333333333333,0.06009615384615385
Hyundai Grand i10 CRDi SportZ Edition,375000,76000.0,Diesel,Individual,Manual,Third Owner,24.0,1120.0,70.0,5.0,Hyundai,10,Non-Luxury,7600.0,4.934210526315789,0.0625
Hyundai Grand i10 CRDi Asta,430000,80000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0,Hyundai,10,Non-Luxury,8000.0,5.375,0.0625
Tata Indica V2 DLS,65000,110000.0,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5.0,Tata,16,Non-Luxury,6875.0,0.5909090909090909,0.03832378223495702
Hyundai Accent GLS,150000,70000.0,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0,Hyundai,15,Non-Luxury,4666.666666666667,2.142857142857143,0.06287625418060201
Hyundai i20 Active S Petrol,620000,13000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,Hyundai,5,Non-Luxury,2600.0,47.69230769230769,0.0683876357560568
Ford Classic 1.6 Duratec CLXI,250000,60000.0,Petrol,Individual,Manual,Second Owner,14.09,1596.0,99.6,5.0,Ford,11,Non-Luxury,5454.545454545455,4.166666666666667,0.06240601503759398
Maruti Ritz VDi,275000,165000.0,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,Maruti,13,Non-Luxury,12692.307692307691,1.6666666666666667,0.059214743589743594
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,454000,120000.0,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,10.0,Chevrolet,11,Non-Luxury,10909.09090909091,3.783333333333333,0.028971588635454185
Mahindra TUV 300 T4,600000,30000.0,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,Mahindra,7,Non-Luxury,4285.714285714285,20.0,0.06697923643670463
Volkswagen Vento Diesel Comfortline,400000,100000.0,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,Volkswagen,13,Non-Luxury,7692.307692307692,4.0,0.06483103879849812
Mahindra Renault Logan 1.5 DLE Diesel,180000,187000.0,Diesel,Individual,Manual,Second Owner,19.2,1461.0,65.0,5.0,Mahindra,17,Non-Luxury,11000.0,0.9625668449197861,0.044490075290896644
Maruti Vitara Brezza VDi,750000,70000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,8,Non-Luxury,8750.0,10.714285714285714,0.07091346153846154
Maruti Swift VXI Optional,500000,40000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,8,Non-Luxury,5000.0,12.5,0.0683375104427736
Honda Mobilio RS Option i DTEC,1000000,46000.0,Diesel,Individual,Manual,First Owner,24.5,1498.0,98.6,7.0,Honda,9,Non-Luxury,5111.111111111111,21.73913043478261,0.06582109479305741
Maruti Baleno Alpha 1.3,740000,24400.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,Maruti,7,Non-Luxury,3485.714285714286,30.327868852459016,0.05929487179487179
Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,1290000,29899.0,Diesel,Dealer,Automatic,First Owner,22.15,1498.0,108.6,5.0,Volkswagen,6,Non-Luxury,4983.166666666667,43.14525569417037,0.07249666221628838
Hyundai Grand i10 Nios Sportz,775000,2000.0,Petrol,Dealer,Manual,First Owner,20.7,1197.0,81.86,5.0,Hyundai,4,Non-Luxury,500.0,387.5,0.0683876357560568
Renault Lodgy 85PS RxL,695000,34000.0,Diesel,Dealer,Manual,First Owner,21.04,1461.0,83.8,8.0,Renault,7,Non-Luxury,4857.142857142857,20.441176470588236,0.05735797399041752
Hyundai Elite i20 Asta Option CVT BSIV,730000,31000.0,Petrol,Dealer,Automatic,First Owner,17.4,1197.0,81.86,5.0,Hyundai,6,Non-Luxury,5166.666666666667,23.548387096774192,0.0683876357560568
Chevrolet Trailblazer LTZ 4X2 AT,1295000,46000.0,Diesel,Dealer,Automatic,Second Owner,11.45,2776.0,197.2,7.0,Chevrolet,8,Non-Luxury,5750.0,28.152173913043477,0.07103746397694524
Isuzu MU 7 AT Premium,1160000,121000.0,Diesel,Dealer,Automatic,First Owner,12.08,2999.0,161.0,7.0,Isuzu,8,Non-Luxury,15125.0,9.586776859504132,0.05368456152050684
Mercedes-Benz GLC 220d 4MATIC,3300000,60000.0,Diesel,Dealer,Automatic,First Owner,20.0,1950.0,194.0,5.0,Mercedes-Benz,7,Luxury,8571.42857142857,55.0,0.09948717948717949
Maruti Celerio ZXI Optional AMT BSIV,434999,10000.0,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,5.0,Maruti,8,Non-Luxury,1250.0,43.4999,0.06717434869739479
Mercedes-Benz GL-Class 220d 4MATIC Sport,4600000,6000.0,Diesel,Dealer,Automatic,First Owner,17.9,2143.0,170.0,5.0,Mercedes-Benz,6,Luxury,1000.0,766.6666666666666,0.07932804479701354
Hyundai Creta 1.6 CRDi SX,850000,59235.0,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0,Hyundai,9,Non-Luxury,6581.666666666667,14.34962437747953,0.0797724399494311
BMW X4 M Sport X xDrive20d,5800000,21000.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW,5,Non-Luxury,4200.0,276.1904761904762,0.09523809523809523
Honda Amaze S i-Dtech,520000,48000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,Honda,10,Non-Luxury,4800.0,10.833333333333334,0.06582109479305741
Mahindra Xylo D4,650000,114000.0,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,7.0,Mahindra,6,Non-Luxury,19000.0,5.701754385964913,0.037645640819606266
Maruti Swift Dzire LDi,430000,120000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,13,Non-Luxury,9230.76923076923,3.5833333333333335,0.059214743589743594
Hyundai i20 Magna Optional 1.4 CRDi,360000,144000.0,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.8,5.0,Hyundai,11,Non-Luxury,13090.90909090909,2.5,0.06361031518624642
Hyundai i20 Magna Optional 1.4 CRDi,350000,144000.0,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.8,5.0,Hyundai,11,Non-Luxury,13090.90909090909,2.4305555555555554,0.06361031518624642
Maruti Vitara Brezza ZDi Plus Dual Tone,791000,190000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,8,Non-Luxury,23750.0,4.163157894736842,0.07091346153846154
Toyota Innova 2.5 G (Diesel) 7 Seater,950000,190000.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,7.0,Toyota,9,Non-Luxury,21111.11111111111,5.0,0.04033680834001604
Maruti Swift VDI,690000,20000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,5,Non-Luxury,4000.0,34.5,0.05929487179487179
Hyundai Verna CRDi 1.6 EX,860000,40000.0,Diesel,Individual,Manual,Second Owner,22.0,1582.0,126.2,5.0,Hyundai,7,Non-Luxury,5714.285714285715,21.5,0.0797724399494311
Maruti Swift Dzire Vdi BSIV,371000,100000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,12,Non-Luxury,8333.333333333334,3.71,0.059214743589743594
Tata Indica V2 DLX TC,45000,60000.0,Diesel,Individual,Manual,Second Owner,16.8,1405.0,68.0,5.0,Tata,16,Non-Luxury,3750.0,0.75,0.048398576512455514
Ford Fiesta 1.4 ZXi TDCi Limited Edition,55000,201000.0,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,5.0,Ford,18,Non-Luxury,11166.666666666666,0.2736318407960199,0.04860614724803431
Volkswagen Vento Diesel Highline,240000,110000.0,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,Volkswagen,13,Non-Luxury,8461.538461538461,2.1818181818181817,0.06483103879849812
Maruti Swift VDI BSIV,495000,77215.0,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,Maruti,10,Non-Luxury,7721.5,6.410671501651233,0.05929487179487179
Maruti Swift 1.3 LXI,170000,50000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.83,5.0,Maruti,19,Non-Luxury,2631.5789473684213,3.4,0.06836257309941521
Honda Jazz 1.2 S i VTEC,671000,48228.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,Honda,9,Non-Luxury,5358.666666666667,13.913079538857096,0.07397831526271893
Maruti Swift VDI Optional,693000,58559.0,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,7,Non-Luxury,8365.57142857143,11.83421848050684,0.05929487179487179
Maruti Swift VDI BSIV,352000,72179.0,Diesel,Dealer,Manual,First Owner,20.0,1197.0,81.83,5.0,Maruti,14,Non-Luxury,5155.642857142857,4.87676470995719,0.06836257309941521
Honda City i DTec SV,802999,50856.0,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,5.0,Honda,8,Non-Luxury,6357.0,15.78966100361806,0.06582109479305741
Honda City i VTEC VX,890000,18300.0,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,Honda,7,Non-Luxury,2614.285714285714,48.63387978142077,0.0783567134268537
Maruti Swift LDI,495000,59292.0,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,9,Non-Luxury,6588.0,8.348512446873103,0.05929487179487179
Maruti Celerio ZXI Optional AMT BSIV,545000,10000.0,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,5.0,Maruti,6,Non-Luxury,1666.6666666666667,54.5,0.06717434869739479
Maruti Baleno Zeta Automatic,775000,21147.0,Petrol,Dealer,Automatic,First Owner,21.4,1197.0,83.1,5.0,Maruti,6,Non-Luxury,3524.5,36.64822433442096,0.06942355889724311
Honda City i-DTEC ZX,925000,69000.0,Diesel,Dealer,Manual,First Owner,25.6,1498.0,97.9,5.0,Honda,7,Non-Luxury,9857.142857142857,13.405797101449275,0.06535380507343125
Maruti Swift AMT VDI,790000,16000.0,Diesel,Dealer,Automatic,First Owner,28.4,1248.0,74.0,5.0,Maruti,6,Non-Luxury,2666.6666666666665,49.375,0.05929487179487179
Toyota Innova Crysta 2.4 VX MT 8S BSIV,1789999,36000.0,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,8.0,Toyota,7,Non-Luxury,5142.857142857143,49.72219444444445,0.06176347680735479
Maruti Baleno Delta,620000,37000.0,Petrol,Dealer,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,7,Non-Luxury,5285.714285714285,16.756756756756758,0.0683375104427736
Maruti Celerio VDi,375000,61173.0,Diesel,Dealer,Manual,First Owner,27.62,793.0,47.0,5.0,Maruti,8,Non-Luxury,7646.625,6.130155460742484,0.05926860025220681
Maruti Swift VDI BSIV W ABS,595000,77321.0,Diesel,Dealer,Manual,First Owner,20.0,1197.0,81.83,5.0,Maruti,8,Non-Luxury,9665.125,7.695192767812108,0.06836257309941521
Audi A4 35 TDI Premium Plus,2450000,30000.0,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,5.0,Audi,8,Luxury,3750.0,81.66666666666667,0.09539634146341464
Mahindra XUV500 W8 2WD,850000,75000.0,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,10,Non-Luxury,7500.0,11.333333333333334,0.06424965580541533
Maruti Baleno Alpha CVT,750000,51000.0,Petrol,Dealer,Automatic,First Owner,19.56,1197.0,81.8,5.0,Maruti,7,Non-Luxury,7285.714285714285,14.705882352941176,0.0683375104427736
Maruti Baleno Alpha,775000,17000.0,Petrol,Dealer,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,6,Non-Luxury,2833.3333333333335,45.588235294117645,0.0683375104427736
Maruti Swift Vdi BSIII,260000,100000.0,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,Maruti,16,Non-Luxury,6250.0,2.6,0.06009615384615385
